  1516	     8
0.000000	1.000000
0.000000	0.750000
0.250000	0.750000
0.250000	1.000000
0.000000	0.500000
0.000000	0.375000
0.125000	0.375000
0.125000	0.500000
0.500000	1.000000
0.500000	0.875000
0.625000	0.875000
0.625000	1.000000
0.000000	0.750000
0.000000	0.625000
0.125000	0.625000
0.125000	0.750000
0.250000	0.750000
0.250000	0.687500
0.312500	0.687500
0.312500	0.750000
0.250000	1.000000
0.250000	0.875000
0.375000	0.875000
0.375000	1.000000
0.000000	0.250000
0.000000	0.000000
0.250000	0.000000
0.250000	0.250000
0.250000	0.250000
0.250000	0.125000
0.375000	0.125000
0.375000	0.250000
0.250000	0.500000
0.250000	0.496094
0.253906	0.496094
0.253906	0.500000
0.500000	0.250000
0.500000	0.242188
0.507813	0.242188
0.507813	0.250000
0.750000	0.250000
0.750000	0.000000
1.000000	0.000000
1.000000	0.250000
0.750000	0.500000
0.750000	0.492188
0.757813	0.492188
0.757813	0.500000
0.500000	0.750000
0.500000	0.746094
0.503906	0.746094
0.503906	0.750000
0.750000	0.750000
0.750000	0.625000
0.875000	0.625000
0.875000	0.750000
0.750000	1.000000
0.750000	0.750000
1.000000	0.750000
1.000000	1.000000
0.625000	0.375000
0.625000	0.367188
0.632813	0.367188
0.632813	0.375000
0.250000	0.625000
0.250000	0.593750
0.281250	0.593750
0.281250	0.625000
0.375000	0.750000
0.375000	0.718750
0.406250	0.718750
0.406250	0.750000
0.250000	0.375000
0.250000	0.312500
0.312500	0.312500
0.312500	0.375000
0.375000	0.375000
0.375000	0.371094
0.378906	0.371094
0.378906	0.375000
0.625000	0.625000
0.625000	0.621094
0.628906	0.621094
0.628906	0.625000
0.625000	0.750000
0.625000	0.687500
0.687500	0.687500
0.687500	0.750000
0.000000	0.375000
0.000000	0.250000
0.125000	0.250000
0.125000	0.375000
0.125000	0.375000
0.125000	0.250000
0.250000	0.250000
0.250000	0.375000
0.125000	0.500000
0.125000	0.437500
0.187500	0.437500
0.187500	0.500000
0.250000	0.437500
0.250000	0.406250
0.281250	0.406250
0.281250	0.437500
0.312500	0.437500
0.312500	0.433594
0.316406	0.433594
0.316406	0.437500
0.500000	0.875000
0.500000	0.812500
0.562500	0.812500
0.562500	0.875000
0.625000	0.875000
0.625000	0.750000
0.750000	0.750000
0.750000	0.875000
0.625000	1.000000
0.625000	0.875000
0.750000	0.875000
0.750000	1.000000
0.562500	0.687500
0.562500	0.683594
0.566406	0.683594
0.566406	0.687500
0.562500	0.750000
0.562500	0.718750
0.593750	0.718750
0.593750	0.750000
0.500000	0.125000
0.500000	0.000000
0.625000	0.000000
0.625000	0.125000
0.625000	0.125000
0.625000	0.000000
0.750000	0.000000
0.750000	0.125000
0.625000	0.250000
0.625000	0.125000
0.750000	0.125000
0.750000	0.250000
0.562500	0.312500
0.562500	0.304688
0.570313	0.304688
0.570313	0.312500
0.750000	0.375000
0.750000	0.250000
0.875000	0.250000
0.875000	0.375000
0.875000	0.375000
0.875000	0.250000
1.000000	0.250000
1.000000	0.375000
0.875000	0.500000
0.875000	0.375000
1.000000	0.375000
1.000000	0.500000
0.687500	0.437500
0.687500	0.429688
0.695313	0.429688
0.695313	0.437500
0.000000	0.625000
0.000000	0.500000
0.125000	0.500000
0.125000	0.625000
0.125000	0.625000
0.125000	0.562500
0.187500	0.562500
0.187500	0.625000
0.125000	0.750000
0.125000	0.625000
0.250000	0.625000
0.250000	0.750000
0.250000	0.562500
0.250000	0.546875
0.265625	0.546875
0.265625	0.562500
0.312500	0.625000
0.312500	0.609375
0.328125	0.609375
0.328125	0.625000
0.250000	0.875000
0.250000	0.750000
0.375000	0.750000
0.375000	0.875000
0.375000	0.875000
0.375000	0.812500
0.437500	0.812500
0.437500	0.875000
0.375000	1.000000
0.375000	0.875000
0.500000	0.875000
0.500000	1.000000
0.375000	0.687500
0.375000	0.671875
0.390625	0.671875
0.390625	0.687500
0.437500	0.750000
0.437500	0.734375
0.453125	0.734375
0.453125	0.750000
0.250000	0.125000
0.250000	0.000000
0.375000	0.000000
0.375000	0.125000
0.375000	0.125000
0.375000	0.000000
0.500000	0.000000
0.500000	0.125000
0.375000	0.250000
0.375000	0.187500
0.437500	0.187500
0.437500	0.250000
0.375000	0.312500
0.375000	0.281250
0.406250	0.281250
0.406250	0.312500
0.437500	0.312500
0.437500	0.308594
0.441406	0.308594
0.441406	0.312500
0.750000	0.625000
0.750000	0.562500
0.812500	0.562500
0.812500	0.625000
0.875000	0.625000
0.875000	0.500000
1.000000	0.500000
1.000000	0.625000
0.875000	0.750000
0.875000	0.625000
1.000000	0.625000
1.000000	0.750000
0.687500	0.562500
0.687500	0.558594
0.691406	0.558594
0.691406	0.562500
0.687500	0.625000
0.687500	0.593750
0.718750	0.593750
0.718750	0.625000
0.125000	0.437500
0.125000	0.375000
0.187500	0.375000
0.187500	0.437500
0.187500	0.437500
0.187500	0.375000
0.250000	0.375000
0.250000	0.437500
0.187500	0.500000
0.187500	0.468750
0.218750	0.468750
0.218750	0.500000
0.250000	0.468750
0.250000	0.453125
0.265625	0.453125
0.265625	0.468750
0.281250	0.468750
0.281250	0.464844
0.285156	0.464844
0.285156	0.468750
0.500000	0.812500
0.500000	0.781250
0.531250	0.781250
0.531250	0.812500
0.562500	0.812500
0.562500	0.750000
0.625000	0.750000
0.625000	0.812500
0.562500	0.875000
0.562500	0.812500
0.625000	0.812500
0.625000	0.875000
0.531250	0.718750
0.531250	0.714844
0.535156	0.714844
0.535156	0.718750
0.531250	0.750000
0.531250	0.734375
0.546875	0.734375
0.546875	0.750000
0.250000	0.312500
0.250000	0.250000
0.312500	0.250000
0.312500	0.312500
0.312500	0.312500
0.312500	0.250000
0.375000	0.250000
0.375000	0.312500
0.312500	0.375000
0.312500	0.343750
0.343750	0.343750
0.343750	0.375000
0.375000	0.343750
0.375000	0.328125
0.390625	0.328125
0.390625	0.343750
0.406250	0.343750
0.406250	0.339844
0.410156	0.339844
0.410156	0.343750
0.625000	0.687500
0.625000	0.656250
0.656250	0.656250
0.656250	0.687500
0.687500	0.687500
0.687500	0.625000
0.750000	0.625000
0.750000	0.687500
0.687500	0.750000
0.687500	0.687500
0.750000	0.687500
0.750000	0.750000
0.656250	0.593750
0.656250	0.589844
0.660156	0.589844
0.660156	0.593750
0.656250	0.625000
0.656250	0.609375
0.671875	0.609375
0.671875	0.625000
0.312500	0.406250
0.312500	0.390625
0.328125	0.390625
0.328125	0.406250
0.343750	0.406250
0.343750	0.402344
0.347656	0.402344
0.347656	0.406250
0.593750	0.656250
0.593750	0.652344
0.597656	0.652344
0.597656	0.656250
0.593750	0.687500
0.593750	0.671875
0.609375	0.671875
0.609375	0.687500
0.500000	0.187500
0.500000	0.125000
0.562500	0.125000
0.562500	0.187500
0.562500	0.187500
0.562500	0.125000
0.625000	0.125000
0.625000	0.187500
0.562500	0.250000
0.562500	0.187500
0.625000	0.187500
0.625000	0.250000
0.531250	0.281250
0.531250	0.273438
0.539063	0.273438
0.539063	0.281250
0.625000	0.312500
0.625000	0.250000
0.687500	0.250000
0.687500	0.312500
0.687500	0.312500
0.687500	0.250000
0.750000	0.250000
0.750000	0.312500
0.687500	0.375000
0.687500	0.312500
0.750000	0.312500
0.750000	0.375000
0.593750	0.343750
0.593750	0.335938
0.601563	0.335938
0.601563	0.343750
0.656250	0.406250
0.656250	0.398438
0.664063	0.398438
0.664063	0.406250
0.750000	0.437500
0.750000	0.375000
0.812500	0.375000
0.812500	0.437500
0.812500	0.437500
0.812500	0.375000
0.875000	0.375000
0.875000	0.437500
0.812500	0.500000
0.812500	0.437500
0.875000	0.437500
0.875000	0.500000
0.718750	0.468750
0.718750	0.460938
0.726563	0.460938
0.726563	0.468750
0.125000	0.562500
0.125000	0.500000
0.187500	0.500000
0.187500	0.562500
0.187500	0.562500
0.187500	0.531250
0.218750	0.531250
0.218750	0.562500
0.187500	0.625000
0.187500	0.562500
0.250000	0.562500
0.250000	0.625000
0.250000	0.531250
0.250000	0.523438
0.257813	0.523438
0.257813	0.531250
0.281250	0.562500
0.281250	0.554688
0.289063	0.554688
0.289063	0.562500
0.250000	0.687500
0.250000	0.625000
0.312500	0.625000
0.312500	0.687500
0.312500	0.687500
0.312500	0.656250
0.343750	0.656250
0.343750	0.687500
0.312500	0.750000
0.312500	0.687500
0.375000	0.687500
0.375000	0.750000
0.312500	0.593750
0.312500	0.585938
0.320313	0.585938
0.320313	0.593750
0.343750	0.625000
0.343750	0.617188
0.351563	0.617188
0.351563	0.625000
0.375000	0.656250
0.375000	0.648438
0.382813	0.648438
0.382813	0.656250
0.406250	0.687500
0.406250	0.679688
0.414063	0.679688
0.414063	0.687500
0.375000	0.812500
0.375000	0.750000
0.437500	0.750000
0.437500	0.812500
0.437500	0.812500
0.437500	0.781250
0.468750	0.781250
0.468750	0.812500
0.437500	0.875000
0.437500	0.812500
0.500000	0.812500
0.500000	0.875000
0.437500	0.718750
0.437500	0.710938
0.445313	0.710938
0.445313	0.718750
0.468750	0.750000
0.468750	0.742188
0.476563	0.742188
0.476563	0.750000
0.375000	0.187500
0.375000	0.125000
0.437500	0.125000
0.437500	0.187500
0.437500	0.187500
0.437500	0.125000
0.500000	0.125000
0.500000	0.187500
0.437500	0.250000
0.437500	0.218750
0.468750	0.218750
0.468750	0.250000
0.437500	0.281250
0.437500	0.265625
0.453125	0.265625
0.453125	0.281250
0.468750	0.281250
0.468750	0.277344
0.472656	0.277344
0.472656	0.281250
0.750000	0.562500
0.750000	0.531250
0.781250	0.531250
0.781250	0.562500
0.812500	0.562500
0.812500	0.500000
0.875000	0.500000
0.875000	0.562500
0.812500	0.625000
0.812500	0.562500
0.875000	0.562500
0.875000	0.625000
0.718750	0.531250
0.718750	0.527344
0.722656	0.527344
0.722656	0.531250
0.718750	0.562500
0.718750	0.546875
0.734375	0.546875
0.734375	0.562500
0.187500	0.468750
0.187500	0.437500
0.218750	0.437500
0.218750	0.468750
0.218750	0.468750
0.218750	0.437500
0.250000	0.437500
0.250000	0.468750
0.218750	0.500000
0.218750	0.484375
0.234375	0.484375
0.234375	0.500000
0.250000	0.484375
0.250000	0.476563
0.257813	0.476563
0.257813	0.484375
0.265625	0.484375
0.265625	0.480469
0.269531	0.480469
0.269531	0.484375
0.500000	0.781250
0.500000	0.765625
0.515625	0.765625
0.515625	0.781250
0.531250	0.781250
0.531250	0.750000
0.562500	0.750000
0.562500	0.781250
0.531250	0.812500
0.531250	0.781250
0.562500	0.781250
0.562500	0.812500
0.515625	0.734375
0.515625	0.730469
0.519531	0.730469
0.519531	0.734375
0.515625	0.750000
0.515625	0.742188
0.523438	0.742188
0.523438	0.750000
0.312500	0.343750
0.312500	0.312500
0.343750	0.312500
0.343750	0.343750
0.343750	0.343750
0.343750	0.312500
0.375000	0.312500
0.375000	0.343750
0.343750	0.375000
0.343750	0.359375
0.359375	0.359375
0.359375	0.375000
0.375000	0.359375
0.375000	0.351563
0.382813	0.351563
0.382813	0.359375
0.390625	0.359375
0.390625	0.355469
0.394531	0.355469
0.394531	0.359375
0.625000	0.656250
0.625000	0.640625
0.640625	0.640625
0.640625	0.656250
0.656250	0.656250
0.656250	0.625000
0.687500	0.625000
0.687500	0.656250
0.656250	0.687500
0.656250	0.656250
0.687500	0.656250
0.687500	0.687500
0.640625	0.609375
0.640625	0.605469
0.644531	0.605469
0.644531	0.609375
0.640625	0.625000
0.640625	0.617188
0.648438	0.617188
0.648438	0.625000
0.250000	0.406250
0.250000	0.375000
0.281250	0.375000
0.281250	0.406250
0.281250	0.406250
0.281250	0.375000
0.312500	0.375000
0.312500	0.406250
0.281250	0.437500
0.281250	0.421875
0.296875	0.421875
0.296875	0.437500
0.312500	0.421875
0.312500	0.414063
0.320313	0.414063
0.320313	0.421875
0.328125	0.421875
0.328125	0.417969
0.332031	0.417969
0.332031	0.421875
0.562500	0.718750
0.562500	0.703125
0.578125	0.703125
0.578125	0.718750
0.593750	0.718750
0.593750	0.687500
0.625000	0.687500
0.625000	0.718750
0.593750	0.750000
0.593750	0.718750
0.625000	0.718750
0.625000	0.750000
0.578125	0.671875
0.578125	0.667969
0.582031	0.667969
0.582031	0.671875
0.578125	0.687500
0.578125	0.679688
0.585938	0.679688
0.585938	0.687500
0.375000	0.281250
0.375000	0.250000
0.406250	0.250000
0.406250	0.281250
0.406250	0.281250
0.406250	0.250000
0.437500	0.250000
0.437500	0.281250
0.406250	0.312500
0.406250	0.296875
0.421875	0.296875
0.421875	0.312500
0.437500	0.296875
0.437500	0.289063
0.445313	0.289063
0.445313	0.296875
0.453125	0.296875
0.453125	0.292969
0.457031	0.292969
0.457031	0.296875
0.687500	0.593750
0.687500	0.578125
0.703125	0.578125
0.703125	0.593750
0.718750	0.593750
0.718750	0.562500
